tweet_id,timestamp,rating_numerator,rating_denominator,nickname,retweet_count,favorite_count,p1,p1_conf
810896069567610880,2016-12-19,11,10,,2090,10093,flat-coated_retriever,0.8208040000000001
810657578271330305,2016-12-19,11,10,,3057,12192,malamute,0.753521
810284430598270976,2016-12-18,13,10,,13369,39640,malamute,0.620768
810254108431155201,2016-12-17,12,10,,3901,16380,staffordshire_bullterrier,0.292556
809920764300447744,2016-12-17,10,10,,4521,17250,norwich_terrier,0.397163
809448704142938112,2016-12-15,12,10,,1696,7727,greater_swiss_mountain_dog,0.375415
809220051211603969,2016-12-15,12,10,,6554,22246,pomeranian,0.8195110000000001
809084759137812480,2016-12-14,11,10,,4046,14685,vizsla,0.911412
808838249661788160,2016-12-14,13,10,,3536,11271,rottweiler,0.36953
808733504066486276,2016-12-13,12,10,pupper,2509,8784,seat_belt,0.779137
808501579447930884,2016-12-13,12,10,,3007,12595,airedale,0.454239
808106460588765185,2016-12-12,12,10,pupper,2525,9701,golden_retriever,0.426183
808001312164028416,2016-12-11,12,10,,4098,14015,labrador_retriever,0.730959
807621403335917568,2016-12-10,14,10,pupper,4288,16236,golden_retriever,0.873233
807010152071229440,2016-12-08,12,10,,4418,14514,golden_retriever,0.610807
806542213899489280,2016-12-07,11,10,,2752,11363,vizsla,0.938617
806219024703037440,2016-12-06,11,10,,1388,7145,chow,0.835102
805932879469572096,2016-12-06,12,10,,2209,9178,norwegian_elkhound,0.657967
805826884734976000,2016-12-05,12,10,,2132,7335,siberian_husky,0.248926
805520635690676224,2016-12-04,13,10,,1905,6368,malinois,0.643147
805487436403003392,2016-12-04,12,10,,2929,9773,shield,0.58783
805207613751304193,2016-12-04,12,10,,1972,8680,pembroke,0.244705
804738756058218496,2016-12-02,12,10,,4480,15326,tibetan_mastiff,0.91579
804026241225523202,2016-11-30,13,10,,18876,49774,web_site,0.492709
803773340896923648,2016-11-30,12,10,puppo,3220,11203,miniature_pinscher,0.817066
803638050916102144,2016-11-29,13,10,pupper,4828,12270,labrador_retriever,0.372776
803380650405482500,2016-11-28,12,10,,2169,8601,bookcase,0.890601
803276597545603072,2016-11-28,11,10,,2887,11207,pembroke,0.457086
802952499103731712,2016-11-27,12,10,,2336,10085,chow,0.944032
802572683846291456,2016-11-26,12,10,,2926,9959,golden_retriever,0.610171
802323869084381190,2016-11-26,13,10,,6808,18124,home_theater,0.765069
802265048156610565,2016-11-25,11,10,pupper,1573,7039,labrador_retriever,0.8971620000000001
802239329049477120,2016-11-25,12,10,puppo,3040,10132,eskimo_dog,0.482498
801958328846974976,2016-11-25,12,10,,1992,8608,staffordshire_bullterrier,0.327887
801538201127157760,2016-11-23,12,10,,2391,9141,pembroke,0.550506
801285448605831168,2016-11-23,10,10,,960,6802,minivan,0.789376
801115127852503040,2016-11-22,12,10,pupper,2429,8992,dalmatian,0.823356
800751577355128832,2016-11-21,12,10,,3214,11701,cocker_spaniel,0.771984
800513324630806528,2016-11-21,11,10,,3495,14685,pembroke,0.8289040000000001
800459316964663297,2016-11-20,12,10,pupper,2489,10538,teddy,0.311928
800388270626521089,2016-11-20,12,10,floofer,3265,12456,golden_retriever,0.35986
800018252395122689,2016-11-19,11,10,doggo,15351,31768,vacuum,0.289485
799757965289017345,2016-11-18,13,10,doggo,2506,9390,border_collie,0.442534
799422933579902976,2016-11-18,12,10,,2213,8965,miniature_pinscher,0.58363
799297110730567681,2016-11-17,11,10,,3227,11065,malamute,0.985028
799063482566066176,2016-11-17,11,10,,2863,9058,norfolk_terrier,0.334436
798933969379225600,2016-11-16,12,10,,5203,14712,siberian_husky,0.703224
798925684722855936,2016-11-16,11,10,,1663,8246,west_highland_white_terrier,0.539463
798209839306514432,2016-11-14,13,10,,2954,11548,pekinese,0.524583
797971864723324932,2016-11-14,12,10,pupper,3652,13018,american_staffordshire_terrier,0.489845
797545162159308800,2016-11-12,12,10,,5656,16198,pembroke,0.954089
797236660651966464,2016-11-12,12,10,,7726,22328,collie,0.767005
796865951799083009,2016-11-11,12,10,,2198,8564,cardigan,0.8391290000000001
796759840936919040,2016-11-10,11,10,,3562,13256,american_staffordshire_terrier,0.463996
796484825502875648,2016-11-09,12,10,doggo,2042,8472,cocker_spaniel,0.116924
796387464403357696,2016-11-09,12,10,,4861,12334,pekinese,0.461164
796116448414461957,2016-11-08,11,10,,2813,10139,cardigan,0.700182
796080075804475393,2016-11-08,12,10,,2703,9469,chow,0.973846
796031486298386433,2016-11-08,13,10,,4284,12071,golden_retriever,0.893775
795464331001561088,2016-11-07,13,10,doggo,27728,55683,golden_retriever,0.193082
795400264262053889,2016-11-06,12,10,,3323,11270,golden_retriever,0.925494
794926597468000259,2016-11-05,12,10,,2697,11492,teddy,0.569566
794332329137291264,2016-11-04,12,10,,3088,10686,samoyed,0.988307
794205286408003585,2016-11-03,14,10,pupper,3895,10314,pedestal,0.66266
793845145112371200,2016-11-02,13,10,,2187,10295,old_english_sheepdog,0.7652770000000001
793601777308463104,2016-11-01,12,10,,1908,8926,miniature_pinscher,0.538981
793500921481273345,2016-11-01,12,10,,2786,11953,golden_retriever,0.3261219999999999
793271401113350145,2016-11-01,12,10,,2763,9677,siberian_husky,0.2316949999999999
793256262322548741,2016-11-01,12,10,,9714,22350,basset,0.2076219999999999
793241302385262592,2016-11-01,13,10,,3812,11780,golden_retriever,0.559308
793226087023144960,2016-10-31,11,10,,3338,11001,wire-haired_fox_terrier,0.456047
793210959003287553,2016-10-31,10,10,,3301,9997,doormat,0.874431
793195938047070209,2016-10-31,12,10,puppo,6547,17063,labrador_retriever,0.654762
793180763617361921,2016-10-31,11,10,,2310,7740,lakeland_terrier,0.266824
793165685325201412,2016-10-31,12,10,,3238,10478,golden_retriever,0.946224
793150605191548928,2016-10-31,11,10,,1984,6909,italian_greyhound,0.193869
793135492858580992,2016-10-31,13,10,,2893,7214,bakery,0.737041
793120401413079041,2016-10-31,11,10,,4551,14202,labrador_retriever,0.7249439999999999
792913359805018113,2016-10-31,13,10,,4715,16063,web_site,0.2267159999999999
792883833364439040,2016-10-31,12,10,,4964,12666,jack-o'-lantern,0.999306
792773781206999040,2016-10-30,12,10,,1963,8209,yorkshire_terrier,0.912804
792394556390137856,2016-10-29,12,10,,4998,15128,cocker_spaniel,0.746387
792050063153438720,2016-10-28,11,10,,2088,8029,komondor,0.942856
791406955684368384,2016-10-26,12,10,,4797,14670,pembroke,0.972629
791312159183634433,2016-10-26,12,10,,2963,9841,miniature_pinscher,0.892925
790987426131050500,2016-10-25,12,10,,2483,11089,cocker_spaniel,0.349195
790698755171364864,2016-10-24,12,10,,2203,9158,bernese_mountain_dog,0.996541
790581949425475584,2016-10-24,11,10,,8183,22473,refrigerator,0.998886
790337589677002753,2016-10-23,12,10,,2167,8740,pembroke,0.658808
789628658055020548,2016-10-22,13,10,,2080,8448,chow,0.260702
789599242079838210,2016-10-21,12,10,,2279,7620,chesapeake_bay_retriever,0.8788219999999999
789268448748703744,2016-10-21,10,10,,3014,10196,malamute,0.81286
789137962068021249,2016-10-20,12,10,,3244,10875,chihuahua,0.746135
788908386943430656,2016-10-20,11,10,,14409,30653,remote_control,0.8815379999999999
788412144018661376,2016-10-18,11,10,,5990,16060,golden_retriever,0.805238
788178268662984705,2016-10-18,13,10,,2488,8100,samoyed,0.73548
788150585577050112,2016-10-17,13,10,,1510,6865,chow,0.814145
788039637453406209,2016-10-17,12,10,,1535,6867,beach_wagon,0.362925
787810552592695296,2016-10-17,11,10,,3540,9717,pug,0.362835
787717603741622272,2016-10-16,13,10,puppo,3240,11416,german_shepherd,0.992339
787397959788929025,2016-10-15,11,10,,3300,12120,chihuahua,0.900483
787322443945877504,2016-10-15,10,10,,2032,8726,seat_belt,0.747739
786963064373534720,2016-10-14,12,10,,9327,29725,golden_retriever,0.915303
786664955043049472,2016-10-13,12,10,,2996,11957,leonberg,0.512034
786595970293370880,2016-10-13,11,10,,3601,10497,pembroke,0.709512
786363235746385920,2016-10-13,13,10,doggo,4072,12189,golden_retriever,0.929266
786233965241827333,2016-10-12,11,10,,5571,17178,labrador_retriever,0.478193
785927819176054784,2016-10-11,12,10,,3652,12696,teddy,0.97207
785872687017132033,2016-10-11,12,10,,2130,7489,great_pyrenees,0.392108
785639753186217984,2016-10-11,10,10,pupper,2561,8735,porcupine,0.978042
785533386513321988,2016-10-10,11,10,,2334,10183,miniature_pinscher,0.4360229999999999
785264754247995392,2016-10-09,12,10,,1911,8128,teddy,0.6748930000000001
785170936622350336,2016-10-09,11,10,,5639,13491,seat_belt,0.891193
784517518371221505,2016-10-07,11,10,,2970,10039,malamute,0.757764
784431430411685888,2016-10-07,12,10,,1491,6329,miniature_poodle,0.744819
783839966405230592,2016-10-06,13,10,,12643,33689,quilt,0.333739
783821107061198850,2016-10-06,12,10,,2269,8209,lakeland_terrier,0.265659
783695101801398276,2016-10-05,12,10,,3737,11650,chow,0.314265
783466772167098368,2016-10-05,11,10,,2608,9468,chihuahua,0.789
783391753726550016,2016-10-04,13,10,,6441,18908,norwegian_elkhound,0.87713
783085703974514689,2016-10-03,11,10,,2565,9112,chesapeake_bay_retriever,0.240602
782747134529531904,2016-10-03,11,10,doggo,1604,8310,golden_retriever,0.560699
782598640137187329,2016-10-02,11,10,,2184,8694,malamute,0.8408709999999999
782305867769217024,2016-10-01,12,10,doggo,6470,18630,briard,0.5044270000000001
781955203444699136,2016-09-30,11,10,,3920,12357,pool_table,0.179568
781524693396357120,2016-09-29,12,10,,6426,23163,tennis_ball,0.994712
781251288990355457,2016-09-28,11,10,,2458,9428,mexican_hairless,0.8877709999999999
781163403222056960,2016-09-28,10,10,,3168,10895,shetland_sheepdog,0.973841
780931614150983680,2016-09-28,13,10,puppo,8536,24192,padlock,0.731564
780858289093574656,2016-09-27,10,10,,2328,8033,chesapeake_bay_retriever,0.488555
780800785462489090,2016-09-27,11,10,,1505,6141,siberian_husky,0.951963
780543529827336192,2016-09-26,12,10,,2032,7040,golden_retriever,0.628312
780459368902959104,2016-09-26,11,10,,1224,5892,great_dane,0.3824909999999999
780192070812196864,2016-09-25,11,10,,2589,9712,vizsla,0.144012
779377524342161408,2016-09-23,12,10,pupper,3613,9831,sundial,0.170921
779123168116150273,2016-09-23,12,10,,4207,13206,toy_poodle,0.43108
778990705243029504,2016-09-22,11,10,,8437,22342,cocker_spaniel,0.7153510000000001
778748913645780993,2016-09-22,11,10,,1562,7717,staffordshire_bullterrier,0.351434
778650543019483137,2016-09-21,10,10,,1729,6430,german_shepherd,0.515699
778624900596654080,2016-09-21,11,10,,1176,5177,airedale,0.786089
778408200802557953,2016-09-21,14,10,,5023,15135,pembroke,0.8483620000000001
778383385161035776,2016-09-21,13,10,,1271,6515,collie,0.3452659999999999
778286810187399168,2016-09-20,11,10,,3836,11576,boston_bull,0.3220699999999999
778039087836069888,2016-09-20,12,10,pupper,3065,9417,german_shepherd,0.717776
777621514455814149,2016-09-18,12,10,,2910,9742,chow,0.999823
777189768882946048,2016-09-17,12,10,,4999,15921,chihuahua,0.988412
776813020089548800,2016-09-16,12,10,,1405,5444,toy_poodle,0.51661
776477788987613185,2016-09-15,11,10,pupper,3249,9858,labrador_retriever,0.8848389999999999
776218204058357768,2016-09-15,13,10,floofer,18497,33345,samoyed,0.940326
776201521193218049,2016-09-14,10,10,,2919,10681,rottweiler,0.502228
776088319444877312,2016-09-14,10,10,,179,2045,web_site,0.999916
775842724423557120,2016-09-13,12,10,,3116,13022,chow,0.520022
775733305207554048,2016-09-13,11,10,doggo,4627,15413,long-horned_beetle,0.6138520000000001
775729183532220416,2016-09-13,13,10,,5302,14361,web_site,0.989407
775364825476165632,2016-09-12,11,10,doggo,3472,8295,beagle,0.571229
774757898236878852,2016-09-10,12,10,,2035,9462,toy_poodle,0.7199409999999999
774639387460112384,2016-09-10,10,10,,2013,7508,walker_hound,0.6275930000000001
774314403806253056,2016-09-09,14,10,,6478,24167,eskimo_dog,0.5960449999999999
773985732834758656,2016-09-08,11,10,pupper,4492,11925,giant_panda,0.4511489999999999
773922284943896577,2016-09-08,12,10,,1999,7110,pomeranian,0.554331
773704687002451968,2016-09-08,12,10,,1891,7317,silky_terrier,0.324251
773670353721753600,2016-09-07,10,10,,1501,5935,old_english_sheepdog,0.969311
773308824254029826,2016-09-06,12,10,,8640,25846,shopping_cart,0.572349
773247561583001600,2016-09-06,10,10,,3699,10414,seat_belt,0.713588
773191612633579521,2016-09-06,12,10,,4736,11117,blenheim_spaniel,0.427766
772877495989305348,2016-09-05,11,10,,4501,9555,tabby,0.218303
772826264096874500,2016-09-05,11,10,,2669,8842,basset,0.915351
772581559778025472,2016-09-04,10,10,,1968,7192,newfoundland,0.574345
772193107915964416,2016-09-03,12,10,pupper,1612,6665,pembroke,0.3679449999999999
772152991789019136,2016-09-03,10,10,,1300,4181,golden_retriever,0.275318
772117678702071809,2016-09-03,12,10,,848,4165,labrador_retriever,0.217821
772114945936949249,2016-09-03,10,10,,546,3005,chihuahua,0.803293
772102971039580160,2016-09-03,11,10,,1065,4448,pembroke,0.54178
771500966810099713,2016-09-02,12,10,,3018,9167,labrador_retriever,0.833952
771380798096281600,2016-09-01,11,10,,5912,11746,collie,0.503728
771136648247640064,2016-09-01,11,10,,3357,10223,bathtub,0.36866
771102124360998913,2016-08-31,12,10,,1663,6898,labrador_retriever,0.568789
770787852854652928,2016-08-31,10,10,,1415,5498,bernese_mountain_dog,0.787812
770772759874076672,2016-08-30,11,10,,1626,5749,chow,0.979515
770655142660169732,2016-08-30,11,10,,2013,8130,madagascar_cat,0.494803
770414278348247044,2016-08-30,11,10,,2390,6987,maillot,0.5805279999999999
770293558247038976,2016-08-29,10,10,,1718,6923,italian_greyhound,0.931668
770069151037685760,2016-08-29,10,10,,2651,8385,boston_bull,0.414965
769695466921623552,2016-08-28,13,10,,1926,7101,pug,0.407117
769212283578875904,2016-08-26,12,10,,1969,5980,golden_retriever,0.166538
768970937022709760,2016-08-26,12,10,,7574,16017,pomeranian,0.182358
768855141948723200,2016-08-25,11,10,,1034,4660,chow,0.7202189999999999
768609597686943744,2016-08-25,10,10,,1382,4580,basenji,0.183283
768596291618299904,2016-08-24,12,10,,1473,5592,great_pyrenees,0.729745
768473857036525572,2016-08-24,11,10,,3958,15110,labrador_retriever,0.73917
767884188863397888,2016-08-23,10,10,,1634,5309,coral_reef,0.32774
767754930266464257,2016-08-22,11,10,,6221,17814,vizsla,0.307794
767500508068192258,2016-08-21,12,10,,2688,8295,chow,0.483228
767191397493538821,2016-08-21,13,10,doggo,4406,13643,patio,0.708665
767122157629476866,2016-08-20,13,10,,3261,11227,toy_poodle,0.873841
766793450729734144,2016-08-20,10,10,,1565,5650,beagle,0.451697
766693177336135680,2016-08-19,11,10,,918,4484,doberman,0.948355
766313316352462849,2016-08-18,12,10,,2166,7493,toy_poodle,0.966896
766069199026450432,2016-08-18,12,10,,1003,4765,redbone,0.484855
766008592277377025,2016-08-17,11,10,,571,4149,welsh_springer_spaniel,0.7281529999999999
765719909049503744,2016-08-17,12,10,,2475,8021,golden_retriever,0.969518
765669560888528897,2016-08-16,12,10,,1407,5760,beagle,0.993333
765395769549590528,2016-08-16,13,10,,3127,20539,pembroke,0.509491
765371061932261376,2016-08-16,11,10,pupper,2475,7842,golden_retriever,0.829456
764857477905154048,2016-08-14,12,10,,2029,7099,bernese_mountain_dog,0.7920590000000001
764259802650378240,2016-08-13,10,10,,1745,6718,german_shepherd,0.973677
763103485927849985,2016-08-09,10,10,,2602,8163,seat_belt,0.685821
762699858130116608,2016-08-08,11,10,,4190,13518,kelpie,0.519047
762471784394268675,2016-08-08,12,10,,7612,12571,samoyed,0.540276
762464539388485633,2016-08-08,12,10,,4839,11503,chow,0.999953
762316489655476224,2016-08-07,11,10,,1298,5350,african_grey,0.270468
762035686371364864,2016-08-06,14,10,,17919,35400,home_theater,0.0631518
761976711479193600,2016-08-06,12,10,,2310,5992,labrador_retriever,0.475552
761745352076779520,2016-08-06,11,10,,979,4707,paddle,0.3931179999999999
761672994376806400,2016-08-05,10,10,,33421,55016,gondola,0.318851
761599872357261312,2016-08-05,11,10,,1336,4578,gordon_setter,0.240427
761334018830917632,2016-08-04,10,10,,1669,5792,norwegian_elkhound,0.8229360000000001
761292947749015552,2016-08-04,11,10,,1265,4957,standard_poodle,0.6608930000000001
761227390836215808,2016-08-04,10,10,,1775,5908,cougar,0.306512
760893934457552897,2016-08-03,11,10,doggo,1104,4228,blenheim_spaniel,0.113992
760656994973933572,2016-08-03,11,10,,2210,7343,golden_retriever,0.760546
760641137271070720,2016-08-03,12,10,,1481,5485,axolotl,0.132695
760539183865880579,2016-08-02,12,10,,4168,8399,samoyed,0.988013
760290219849637889,2016-08-02,13,10,,13140,29618,old_english_sheepdog,0.3022
760190180481531904,2016-08-01,10,10,,2079,6334,balloon,0.917525
759923798737051648,2016-08-01,10,10,,6521,16284,labrador_retriever,0.324579
759846353224826880,2016-07-31,11,10,,2265,7433,sussex_spaniel,0.3553949999999999
759793422261743616,2016-07-31,12,10,pupper,2173,6620,golden_retriever,0.985876
759557299618865152,2016-07-31,10,10,,1341,5202,golden_retriever,0.763333
759447681597108224,2016-07-30,11,10,,2827,9418,kuvasz,0.223148
759197388317847553,2016-07-30,12,10,,2221,6725,kuvasz,0.5113409999999999
759047813560868866,2016-07-29,11,10,,2302,7227,labrador_retriever,0.778546
758854675097526272,2016-07-29,11,10,,1027,3904,barrow,0.974047
758828659922702336,2016-07-29,13,10,doggo,4376,12376,chesapeake_bay_retriever,0.480048
758740312047005698,2016-07-28,12,10,,1824,6339,chesapeake_bay_retriever,0.848514
758474966123810816,2016-07-28,11,10,,1132,4227,pembroke,0.546145
758405701903519748,2016-07-27,10,10,,2204,5756,chesapeake_bay_retriever,0.702954
758355060040593408,2016-07-27,11,10,,1245,3797,pembroke,0.987643
757741869644341248,2016-07-26,10,10,,3710,7613,skunk,0.609715
757725642876129280,2016-07-25,11,10,,1391,5022,seat_belt,0.425176
757611664640446465,2016-07-25,12,10,,1272,5026,bluetick,0.829259
757400162377592832,2016-07-25,13,10,,7759,16743,seat_belt,0.523926
757393109802180609,2016-07-25,10,10,doggo,2009,6462,labrador_retriever,0.787125
756998049151549440,2016-07-23,11,10,,2271,6923,golden_retriever,0.678555
756939218950160384,2016-07-23,12,10,pupper,2295,7342,golden_retriever,0.790371
756651752796094464,2016-07-23,11,10,,1511,5612,pembroke,0.294808
756526248105566208,2016-07-22,13,10,doggo,4169,11506,geyser,0.991273
756303284449767430,2016-07-22,11,10,,1231,4359,golden_retriever,0.981652
756288534030475264,2016-07-22,12,10,,15071,28519,conch,0.925621
756275833623502848,2016-07-21,10,10,puppo,1738,7114,airedale,0.602957
755955933503782912,2016-07-21,12,10,pupper,3285,8092,pekinese,0.596882
755206590534418437,2016-07-19,14,10,doggo,6148,18212,web_site,0.906673
755110668769038337,2016-07-18,13,10,,12621,23446,labrador_retriever,0.708974
754856583969079297,2016-07-18,11,10,,2870,7616,golden_retriever,0.8723850000000001
754747087846248448,2016-07-17,12,10,,591,2854,rotisserie,0.471493
754482103782404096,2016-07-17,10,10,,2220,5852,tub,0.596796
754449512966619136,2016-07-16,11,10,,846,4147,beagle,0.858513
754120377874386944,2016-07-16,10,10,,2670,8655,chow,0.168909
754011816964026368,2016-07-15,12,10,,4079,9726,french_bulldog,0.600985
753655901052166144,2016-07-14,10,10,,2492,6458,miniature_pinscher,0.456092
753420520834629632,2016-07-14,11,10,,4071,8731,balloon,0.267961
753398408988139520,2016-07-14,12,10,,2186,6384,whippet,0.163794
753294487569522689,2016-07-13,11,10,,1191,3758,chow,0.194773
753026973505581056,2016-07-13,10,10,,1109,4283,pembroke,0.868511
752917284578922496,2016-07-12,11,10,,1790,7592,german_shepherd,0.609283
752682090207055872,2016-07-12,10,10,doggo,1846,6642,german_shepherd,0.299966
752660715232722944,2016-07-12,10,10,doggo,1794,4878,goose,0.3393239999999999
752519690950500352,2016-07-11,11,10,puppo,3917,8157,swing,0.999984
752173152931807232,2016-07-10,12,10,,2106,6569,labrador_retriever,0.527659
751937170840121344,2016-07-10,11,10,,1530,5770,lakeland_terrier,0.424168
751830394383790080,2016-07-09,12,10,,2227,6428,chow,0.703569
751598357617971201,2016-07-09,13,10,,3440,8699,toy_poodle,0.757756
751538714308972544,2016-07-08,10,10,,1445,5547,labrador_retriever,0.516257
751456908746354688,2016-07-08,12,10,pupper,1127,3516,golden_retriever,0.714409
751251247299190784,2016-07-08,10,10,,6695,13791,walker_hound,0.178852
751205363882532864,2016-07-08,12,10,,2086,6948,labrador_retriever,0.947164
751132876104687617,2016-07-07,10,10,puppo,1480,5610,labrador_retriever,0.92939
750868782890057730,2016-07-07,11,10,pupper,1595,5306,toy_poodle,0.912648
750719632563142656,2016-07-06,12,10,,5747,14621,pembroke,0.972587
750147208377409536,2016-07-05,13,10,,1095,3409,pug,0.977765
750132105863102464,2016-07-05,11,10,,1440,3990,toy_poodle,0.478018
750117059602808832,2016-07-05,10,10,,1466,4740,shih-tzu,0.814405
750101899009982464,2016-07-04,11,10,,959,3344,golden_retriever,0.316704
750086836815486976,2016-07-04,12,10,,613,2383,pug,0.978277
750071704093859840,2016-07-04,10,10,pupper,3802,8653,redbone,0.382113
750056684286914561,2016-07-04,11,10,,1011,3444,saluki,0.4844279999999999
750041628174217216,2016-07-04,13,10,,703,3502,labrador_retriever,0.252031
750026558547456000,2016-07-04,10,10,,888,2986,standard_poodle,0.258732
750011400160841729,2016-07-04,11,10,doggo,1035,3568,muzzle,0.2376199999999999
749996283729883136,2016-07-04,12,10,,919,3331,old_english_sheepdog,0.515319
749774190421639168,2016-07-04,12,10,,1493,5114,pekinese,0.8790120000000001
749417653287129088,2016-07-03,11,10,pupper,1904,6721,papillon,0.772894
749403093750648834,2016-07-03,10,10,,622,2892,chesapeake_bay_retriever,0.694541
749395845976588288,2016-07-03,10,10,,3951,9488,pomeranian,0.973715
749317047558017024,2016-07-02,12,10,floofer,2509,6076,wire-haired_fox_terrier,0.155144
749064354620928000,2016-07-02,11,10,,1714,5277,pug,0.985222
748977405889503236,2016-07-01,10,10,,3759,11235,german_short-haired_pointer,0.742216
748932637671223296,2016-07-01,13,10,doggo,2564,6461,borzoi,0.742912
748705597323898880,2016-07-01,13,10,,1067,3047,tiger_shark,0.548497
748699167502000129,2016-07-01,11,10,,1814,5213,pembroke,0.849029
748692773788876800,2016-07-01,10,10,doggo,1504,4659,ox,0.337871
748568946752774144,2016-06-30,12,10,,776,2411,tibetan_terrier,0.328161
748346686624440324,2016-06-30,10,10,,1413,5735,borzoi,0.5964550000000001
748324050481647620,2016-06-30,11,10,,867,4078,shetland_sheepdog,0.880499
747963614829678593,2016-06-29,10,10,pupper,2444,6397,kelpie,0.307672
747933425676525569,2016-06-28,11,10,,2894,7310,samoyed,0.998201
747844099428986880,2016-06-28,11,10,,851,3084,pembroke,0.360428
747600769478692864,2016-06-28,10,10,,619,2545,chesapeake_bay_retriever,0.804363
747594051852075008,2016-06-28,11,10,,1205,4065,basenji,0.389136
747512671126323200,2016-06-27,10,10,,1803,6110,cardigan,0.111493
747461612269887489,2016-06-27,10,10,,1169,4249,binoculars,0.192717
747219827526344708,2016-06-27,11,10,,1791,5792,shetland_sheepdog,0.548018
747204161125646336,2016-06-26,10,10,,1038,3722,coil,0.5336989999999999
747103485104099331,2016-06-26,11,10,,4548,10534,labrador_retriever,0.991954
746872823977771008,2016-06-26,11,10,,2429,6593,pembroke,0.540201
746818907684614144,2016-06-25,13,10,,1944,5807,dingo,0.175518
746790600704425984,2016-06-25,10,10,,1806,5345,boston_bull,0.936183
746726898085036033,2016-06-25,12,10,,2037,6648,golden_retriever,0.256505
746507379341139972,2016-06-25,10,10,,1226,5094,toy_poodle,0.508292
746131877086527488,2016-06-24,10,10,,2511,7565,chow,0.575637
746056683365994496,2016-06-23,11,10,,931,3904,shetland_sheepdog,0.43332
745789745784041472,2016-06-23,10,10,,1207,4437,pekinese,0.984267
745433870967832576,2016-06-22,10,10,doggo,2894,7824,barrow,0.999962
745314880350101504,2016-06-21,12,10,,3131,7863,ice_bear,0.807762
745057283344719872,2016-06-21,12,10,,2585,7945,shetland_sheepdog,0.963985
744971049620602880,2016-06-20,12,10,,3042,8652,toy_poodle,0.497755
744709971296780288,2016-06-20,10,10,,1771,6150,shetland_sheepdog,0.234431
744334592493166593,2016-06-19,11,10,,2412,7443,samoyed,0.960543
744234799360020481,2016-06-18,13,10,doggo,79515,131075,labrador_retriever,0.825333
743980027717509120,2016-06-18,11,10,,1231,4551,bull_mastiff,0.97573
743895849529389061,2016-06-17,10,10,,1087,3999,dalmatian,0.562315
743609206067040256,2016-06-17,10,10,,1560,4917,weimaraner,0.982794
743545585370791937,2016-06-16,11,10,,1066,3863,rapeseed,0.876875
743510151680958465,2016-06-16,13,10,,4185,8671,sea_lion,0.8590459999999999
743253157753532416,2016-06-16,10,10,puppo,1366,4624,malamute,0.442612
743222593470234624,2016-06-15,12,10,pupper,2164,6792,kuvasz,0.350629
743210557239623680,2016-06-15,10,10,,1560,4215,golden_retriever,0.930705
742528092657332225,2016-06-14,10,10,,2245,4878,sunglasses,0.900864
742465774154047488,2016-06-13,14,10,pupper,4382,7916,web_site,0.997154
742385895052087300,2016-06-13,11,10,,2266,7457,cardigan,0.5669109999999999
742161199639494656,2016-06-13,12,10,,1547,4743,balloon,0.990736
741793263812808706,2016-06-12,10,10,,1698,4982,kuvasz,0.311325
741743634094141440,2016-06-11,11,10,pupper,3144,8945,labrador_retriever,0.786089
741303864243200000,2016-06-10,12,10,,3650,9631,chihuahua,0.7681560000000001
740995100998766593,2016-06-09,10,10,,3154,7018,malamute,0.454363
740676976021798912,2016-06-08,11,10,pupper,7724,19881,wombat,0.462952
740365076218183684,2016-06-08,10,10,,495,2727,bow_tie,0.246313
740214038584557568,2016-06-07,10,10,,2220,7335,chesapeake_bay_retriever,0.586414
739979191639244800,2016-06-07,12,10,,6719,21898,irish_water_spaniel,0.2858
739932936087216128,2016-06-06,10,10,,1217,4443,redbone,0.243904
739844404073074688,2016-06-06,12,10,,966,4138,toy_poodle,0.342397
739238157791694849,2016-06-04,13,10,doggo,52360,75163,eskimo_dog,0.503372
738885046782832640,2016-06-04,11,10,,1283,4127,bath_towel,0.8783200000000001
738883359779196928,2016-06-04,10,10,,917,3661,labrador_retriever,0.691137
738537504001953792,2016-06-03,11,10,puppo,1759,5575,chow,0.808737
738402415918125056,2016-06-02,10,10,,955,3599,cocker_spaniel,0.346695
738166403467907072,2016-06-02,12,10,,3828,9635,keeshond,0.8788860000000001
738156290900254721,2016-06-01,10,10,,748,2768,pug,0.751758
737826014890496000,2016-06-01,10,10,,2006,5757,vizsla,0.990391
737800304142471168,2016-06-01,10,10,,3904,10943,malamute,0.374682
737678689543020544,2016-05-31,11,10,,1509,5528,pembroke,0.935307
737445876994609152,2016-05-31,13,10,floofer,5048,11302,samoyed,0.400568
737310737551491075,2016-05-30,13,10,,8329,16040,cliff,0.439077
736736130620620800,2016-05-29,13,10,,1972,4736,schipperke,0.545502
736365877722001409,2016-05-28,11,10,pupper,1408,4367,cup,0.473555
736225175608430592,2016-05-27,10,10,,3115,8901,labrador_retriever,0.399217
736010884653420544,2016-05-27,10,10,,3355,8652,golden_retriever,0.553901
735991953473572864,2016-05-27,11,10,,1283,3934,cocker_spaniel,0.961643
735648611367784448,2016-05-26,12,10,pupper,1237,4397,pembroke,0.4625939999999999
735635087207878657,2016-05-26,11,10,,2659,6776,pug,0.8918709999999999
735274964362878976,2016-05-25,11,10,,4707,9629,studio_couch,0.944692
734912297295085568,2016-05-24,10,10,,572,2993,maltese_dog,0.847292
734787690684657664,2016-05-23,13,10,,7102,13745,golden_retriever,0.883991
